dim_site_id,dim_source,dim_load_date,site_name,on_sitehousing,createdon,updatedon,verificationlevel,visiting_country,visiting_region,is_certification_scope
BF4E1CCAE371FD528B6C5FF989A9872D,RACP,09/09/22 12:26:00,Site 062451,No,01/01/00 00:00:00,07/02/22 07:19:00,Not Applicable,Ethiopia,Africa,TRUE
BF83F2878B9F240642E63DA9BB42EBE0,RACP,09/09/22 12:26:00,Site 844383,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,Netherlands (the),Europe,TRUE
BF93AB3E7678BBE3CD098B92D88C897E,RACP,09/09/22 12:26:00,Site 089890,No,04/21/22 08:08:00,12/17/21 14:31:00,Not Applicable,Democratic Republic of Congo,Africa,TRUE
BFA5CF1A8E6E45956D2C1A0C778A4037,RACP,09/09/22 12:26:00,Site 480360,Yes,04/21/22 08:08:00,01/27/22 15:44:00,Not Applicable,India,Asia and Pacific,TRUE
BFA80E013371DA3A273529F889D989D4,RACP,09/09/22 12:26:00,Site 178202,,07/29/22 21:50:00,07/29/22 22:00:00,Not Applicable,Colombia,Latin America,TRUE
BFA8771C6A33CAD58DBB60414006DCB2,RACP,09/09/22 12:26:00,Site 417506,Yes,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
BFCD3954D52E2599BB1494DC7EBF7D83,RACP,09/09/22 12:26:00,Site 829590,No,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
C01EF7801EF68665F570E0C2FFC72E85,RACP,09/09/22 12:26:00,Site 594140,No,01/01/00 00:00:00,08/01/22 05:34:00,,India,Asia and Pacific,TRUE
C0C67AD4B8A746553D0578C31BF1426A,RACP,09/09/22 12:26:00,Site 521541,Yes,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
C0ECE19B77A2642E264102123903AC51,RACP,09/09/22 12:26:00,Site 146347,No,01/01/00 00:00:00,07/01/22 16:53:00,Needs Manual Review,Germany,Europe,TRUE
C0F8F43AD5A741B1963DFF4D15E707C0,RACP,09/09/22 12:26:00,Site 674303,No,07/12/22 17:29:00,07/12/22 20:39:00,Not Applicable,Colombia,Latin America,TRUE
C110CEEC7A9A9FB86EC8B30CBF15FF95,RACP,09/09/22 12:26:00,Site 801402,No,01/01/00 00:00:00,06/17/22 16:29:00,,Ghana,Africa,TRUE
C114A2DFC76B814D04CB8785EA7998C7,RACP,09/09/22 12:26:00,Site 080795,No,09/02/22 05:57:00,09/02/22 06:21:00,Not Applicable,India,Asia and Pacific,TRUE
C132266F224A06D02773D2240F61544B,RACP,09/09/22 12:26:00,Site 267651,No,04/21/22 08:09:00,01/05/22 21:05:00,B-Low,Brazil,Latin America,TRUE
C16ED902EA40EF997A53E0A388F28F6A,RACP,09/09/22 12:26:00,Site 677329,,07/29/22 21:48:00,07/29/22 22:00:00,Not Applicable,Colombia,Latin America,TRUE
C17462A93D28F2C9880E86A8E7D10004,RACP,09/09/22 12:26:00,Site 395036,No,07/18/22 20:10:00,07/18/22 20:12:00,D-High,Germany,Europe,TRUE
C1D81131397B18F21808216DE616C8F1,RACP,09/09/22 12:26:00,Site 172818,No,04/21/22 08:07:00,02/23/22 20:08:00,D-High,India,Asia and Pacific,TRUE
C1D9261BAC92FE491B203B8C5E4C124D,RACP,09/09/22 12:26:00,Site 879633,No,01/01/00 00:00:00,09/01/22 05:27:00,,India,Asia and Pacific,TRUE
C1EAEFF515C4D13FDCD273A468F49835,RACP,09/09/22 12:26:00,Site 872228,Yes,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
C21A12F62018D6919ADA9B58BE9BFEFF,RACP,09/09/22 12:26:00,Site 422742,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,Belgium,Europe,TRUE
C22AFD4BAC09A8D8DAA825E5C7A8FC19,RACP,09/09/22 12:26:00,Site 169369,,06/23/22 14:51:00,06/23/22 14:51:00,Not Applicable,India,Asia and Pacific,TRUE
C231D8D7894CABD7C345FEF5640EFFE2,RACP,09/09/22 12:26:00,Site 922139,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Turkey,Asia and Pacific,TRUE
C2B824178B534018CBCCEB7914F0A067,RACP,09/09/22 12:26:00,Site 060584,No,04/21/22 08:05:00,01/01/00 00:00:00,,Malaysia,Asia and Pacific,FALSE
C2C0E64D49148E7A0BF9CF08917AB32D,RACP,09/09/22 12:26:00,Site 818277,No,04/21/22 08:09:00,11/09/21 21:20:00,Not Applicable,Colombia,Latin America,TRUE
C2D71295C6D2A0CF3E35384DA25C85F8,RACP,09/09/22 12:26:00,Site 930983,No,01/01/00 00:00:00,06/06/22 08:49:00,Not Applicable,Kenya,Africa,TRUE
C2E8FA4A1F3C2620727C69984BA97017,RACP,09/09/22 12:26:00,Site 612524,No,01/01/00 00:00:00,05/20/22 21:38:00,,Nicaragua,Latin America,TRUE
C39899C6EBF58D10AF71E68CA65D729E,RACP,09/09/22 12:26:00,Site 602573,No,04/21/22 08:10:00,01/01/00 00:00:00,Not Applicable,India,Asia and Pacific,TRUE
C3A2F81503BD0FF90A3DF86308596EC3,RACP,09/09/22 12:26:00,Site 708671,No,01/01/00 00:00:00,06/14/22 12:35:00,,Brazil,Latin America,TRUE
C3AFAAACB541A301F6D52C08772BF786,RACP,09/09/22 12:26:00,Site 662053,No,04/21/22 08:06:00,03/10/22 11:20:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
C3B4EB718CC1440ADB08B5C5E94EC9E7,RACP,09/09/22 12:26:00,Site 972145,No,04/21/22 08:10:00,12/21/21 17:56:00,C-Medium,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
C40599D55747D64E9DFA74046EB548C4,RACP,09/09/22 12:26:00,Site 066873,No,04/21/22 08:09:00,01/05/22 21:05:00,E-Very High,Brazil,Latin America,TRUE
C466E1A493F366E4F73A579D799E1E36,RACP,09/09/22 12:26:00,Site 700673,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
C46EDEEE597AAB854DF2B6BE3D089B59,RACP,09/09/22 12:26:00,Site 506031,,06/21/22 20:04:00,06/21/22 20:21:00,Not Applicable,Ethiopia,Africa,TRUE
C51BC52D8B9476924021654DD5C0263D,RACP,09/09/22 12:26:00,Site 829590,No,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
C51BC8EC74F80F77D88C7CE78D6DA9A6,RACP,09/09/22 12:26:00,Site 055334,No,04/21/22 08:06:00,03/03/22 07:09:00,Not Applicable,China,Asia and Pacific,TRUE
C5446888BAAF23C04D813A060A90081B,RACP,09/09/22 12:26:00,Site 765675,,06/15/22 11:30:00,06/15/22 11:30:00,,Ethiopia,Africa,TRUE
C5CF2E938C8B18F8663A01E79E01A25F,RACP,09/09/22 12:26:00,Site 975949,No,01/01/00 00:00:00,08/08/22 07:03:00,Needs Manual Review,Ghana,Africa,TRUE
C5DCBAD42DC56C10D9083FC378A8C43D,RACP,09/09/22 12:26:00,Site 778891,Yes,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
C61F242D481672958CDF7F80E1B81625,RACP,09/09/22 12:26:00,Site 761495,No,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
C62DF87FE4ADE5B45478A719CC3B2B0E,RACP,09/09/22 12:26:00,Site 548709,Yes,04/21/22 08:08:00,12/29/21 01:07:00,Not Applicable,Costa Rica,Latin America,TRUE
C6362A743BACD41189A6EF47155D2402,RACP,09/09/22 12:26:00,Site 215040,,07/14/22 21:28:00,07/14/22 21:29:00,Not Applicable,Colombia,Latin America,TRUE
C6475DC8943824C8DF91D1D4AD72EBC8,RACP,09/09/22 12:26:00,Site 089489,No,04/21/22 08:08:00,04/07/22 06:00:00,Not Applicable,India,Asia and Pacific,TRUE
C65D6EDC045A84ABE329F11ED2F8F579,RACP,09/09/22 12:26:00,Site 205464,No,04/21/22 08:07:00,04/07/22 06:00:00,Not Applicable,India,Asia and Pacific,TRUE
C695E62EB75127E16E79F90564698308,RACP,09/09/22 12:26:00,Site 677441,No,04/21/22 08:09:00,11/27/21 19:45:00,Not Applicable,Peru,Latin America,TRUE
C699E2F7F1E04DEB6099B22BE616424D,RACP,09/09/22 12:26:00,Site 866742,No,07/12/22 20:03:00,07/12/22 20:39:00,Not Applicable,Colombia,Latin America,TRUE
C6A9FB90C122C0FEEF11760A6F2D525B,RACP,09/09/22 12:26:00,Site 316131,No,04/21/22 08:10:00,01/01/00 00:00:00,Not Applicable,India,Asia and Pacific,TRUE
C6CC031B980F8AB1F4B8736FB7FBCA7C,RACP,09/09/22 12:26:00,Site 683474,No,04/21/22 08:07:00,01/18/22 20:07:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
C6FA7DFE176ACF7B5DC6771C2F7D10D7,RACP,09/09/22 12:26:00,Site 750925,Yes,01/01/00 00:00:00,06/27/22 04:48:00,Not Applicable,India,Asia and Pacific,TRUE
C73D3BD289458E70C3E2E16818EF2549,RACP,09/09/22 12:26:00,Site 819063,,07/12/22 16:26:00,07/13/22 19:30:00,D-High,United States of America (the),North America,TRUE
C74FD214356D7A90BD22B4552071CEDB,RACP,09/09/22 12:26:00,Site 041482,No,04/21/22 08:09:00,11/02/21 07:50:00,Not Applicable,India,Asia and Pacific,TRUE
C76090AAC85EFAF0DE8757F3B6AF361C,RACP,09/09/22 12:26:00,Site 856235,No,01/01/00 00:00:00,05/23/22 19:47:00,To Be Determined,Brazil,Latin America,TRUE
C7A007D66BF15A164D25B746FC07D14C,RACP,09/09/22 12:26:00,Site 771711,No,04/21/22 08:08:00,01/06/22 20:40:00,B-Low,Ghana,Africa,TRUE
C7C5A134B8CF516E08A93447F1E904AF,RACP,09/09/22 12:26:00,Site 741273,No,06/22/22 15:22:00,06/22/22 15:41:00,C-Medium,Germany,Europe,TRUE
C7EA541CF8C64095462EB35A93BA652E,RACP,09/09/22 12:26:00,Site 890228,No,04/21/22 08:08:00,12/29/21 01:07:00,Not Applicable,Costa Rica,Latin America,TRUE
C7FDBD7D21560F6ABB5ADB3C2A22E2EB,RACP,09/09/22 12:26:00,Site 336727,No,04/21/22 08:09:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
C832EFE58335EEC0357313D83AA1EC01,RACP,09/09/22 12:26:00,Site 717897,No,04/21/22 08:06:00,03/10/22 11:20:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
C87A3AB8F047E93D72F930BBA1361EAD,RACP,09/09/22 12:26:00,Site 467827,No,01/01/00 00:00:00,05/31/22 04:06:00,,China,Asia and Pacific,TRUE
C889373970D0BBD5DDE0ED57BE1C297F,RACP,09/09/22 12:26:00,Site 003293,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
C8A9F4332568EDF4595492C412F05327,RACP,09/09/22 12:26:00,Site 048446,Yes,07/18/22 09:04:00,08/03/22 14:07:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
C8DEA7822F18E7B6E9D75B5A1EAE6F39,RACP,09/09/22 12:26:00,Site 694570,No,08/24/22 07:43:00,08/24/22 07:43:00,,Sri Lanka,Asia and Pacific,TRUE
C8FC1F4C7EFC747602BB24C98DC7E3C6,RACP,09/09/22 12:26:00,Site 995710,No,04/21/22 08:07:00,05/17/22 13:42:00,A-Very Low,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
C8FCA8CC0D0D7CA5011B15D64D9378B0,RACP,09/09/22 12:26:00,Site 305820,Yes,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Kenya,Africa,TRUE
C8FD15642ACBB7F4E9671E9E6C46D138,RACP,09/09/22 12:26:00,Site 213239,No,04/21/22 08:12:00,01/01/00 00:00:00,Not Applicable,Turkey,Asia and Pacific,TRUE
C9366DCAC767F9364D9168E3C07CCE8A,RACP,09/09/22 12:26:00,Site 890962,No,07/29/22 19:19:00,07/29/22 22:00:00,Not Applicable,Colombia,Latin America,TRUE
C9739703618D9E45343D7CDE57C4D2FA,RACP,09/09/22 12:26:00,Site 917503,No,04/21/22 08:09:00,11/02/21 07:50:00,Not Applicable,India,Asia and Pacific,TRUE
C9C79D56AD129FEC404A5B0613514EDE,RACP,09/09/22 12:26:00,Site 234541,No,04/21/22 08:09:00,01/05/22 21:07:00,B-Low,Brazil,Latin America,TRUE
C9C7DABA593925D95BA5B2DBC67CE77E,RACP,09/09/22 12:26:00,Site 949924,No,04/21/22 08:08:00,01/06/22 20:17:00,B-Low,Ghana,Africa,TRUE
C9D8325E84D7FC9F3C72D7ECDC851037,RACP,09/09/22 12:26:00,Site 050944,No,04/21/22 08:08:00,04/07/22 06:00:00,Not Applicable,India,Asia and Pacific,TRUE
C9EB4AD1E170E27848E92E8661B3D354,RACP,09/09/22 12:26:00,Site 846780,No,07/12/22 17:27:00,07/12/22 20:39:00,Not Applicable,Colombia,Latin America,TRUE
CA0067C740ACC62ABA1821C4B2E01BF2,RACP,09/09/22 12:26:00,Site 346374,No,01/01/00 00:00:00,08/26/22 09:39:00,Needs Manual Review,Lithuania,Europe,TRUE
CA0D5719BD227832A232CF89C1EFACB4,RACP,09/09/22 12:26:00,Site 520916,No,01/01/00 00:00:00,09/01/22 05:27:00,,India,Asia and Pacific,TRUE
CA1A6FDC1468B3EDC4C155E83DF54CEB,RACP,09/09/22 12:26:00,Site 282061,No,07/13/22 14:55:00,07/15/22 13:58:00,Not Applicable,Colombia,Latin America,TRUE
CA34803483F479D986CC5CF6768B5AFE,RACP,09/09/22 12:26:00,Site 290337,,06/29/22 20:14:00,06/29/22 20:14:00,Not Applicable,Colombia,Latin America,TRUE
CA470279A485EBDAC7FC09F8202A5DAD,RACP,09/09/22 12:26:00,Site 967766,No,04/21/22 08:06:00,03/15/22 13:21:00,Not Applicable,India,Asia and Pacific,TRUE
CA633800B61FDE34EE5EF7497D3F7055,RACP,09/09/22 12:26:00,Site 864461,No,04/21/22 08:08:00,12/17/21 14:31:00,Not Applicable,Democratic Republic of Congo,Africa,TRUE
CA79B926E5EB1C410C61E3E56907B02E,RACP,09/09/22 12:26:00,Site 755432,No,01/01/00 00:00:00,08/01/22 17:54:00,Not Applicable,Guatemala,Latin America,TRUE
CA9D794194898C8D1E33541EED516B12,RACP,09/09/22 12:26:00,Site 105074,Yes,04/21/22 08:10:00,01/01/00 00:00:00,Not Applicable,India,Asia and Pacific,TRUE
CAC37D09473AEC4D9D3B54641D149E06,RACP,09/09/22 12:26:00,Site 646637,,06/20/22 08:08:00,08/11/22 13:35:00,Not Applicable,Mozambique,Africa,TRUE
CACCB5C60AEDC89634CD94323977A202,RACP,09/09/22 12:26:00,Site 084760,No,01/01/00 00:00:00,07/19/22 17:17:00,,Guatemala,Latin America,TRUE
CADB305CB0D8F92950DB000CFF5D7A77,RACP,09/09/22 12:26:00,Site 377829,,06/21/22 07:19:00,07/07/22 20:04:00,B-Low,Italy,Europe,TRUE
CAF9523B06A82A3D96553AE48EF3109A,RACP,09/09/22 12:26:00,Site 146385,Yes,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
CB4241E9391160D8394404CED9A443AB,RACP,09/09/22 12:26:00,Site 537059,Yes,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
CB4F435D37E641B870D676D27F7AE928,RACP,09/09/22 12:26:00,Site 507553,No,04/21/22 08:05:00,01/01/00 00:00:00,,China,Asia and Pacific,FALSE
CB52DCACD167854D0B2AAE19F639E2AD,RACP,09/09/22 12:26:00,Site 640131,Yes,01/01/00 00:00:00,09/06/22 12:46:00,,Uganda,Africa,TRUE
CB63A41ED77854E57A488923EE2482ED,RACP,09/09/22 12:26:00,Site 209734,No,04/21/22 08:08:00,01/06/22 20:39:00,B-Low,Ghana,Africa,TRUE
CB68EAB0FBAC8761A8C8311DD163D7B2,RACP,09/09/22 12:26:00,Site 980795,No,04/21/22 08:12:00,01/01/00 00:00:00,Not Applicable,China,Asia and Pacific,TRUE
CB6CC53040EA0EDD67DE5FA29EBD8754,RACP,09/09/22 12:26:00,Site 224714,No,04/21/22 08:10:00,10/23/21 06:37:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
CB7471682FC50D554B9D4B773C33A358,RACP,09/09/22 12:26:00,Site 145363,No,01/01/00 00:00:00,06/28/22 07:08:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
CB7EA6680A574116CA9B8D7AA6C581D0,RACP,09/09/22 12:26:00,Site 442001,Yes,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
CBD8227BEC450B3E78DC8826F70DAC50,RACP,09/09/22 12:26:00,Site 042057,Yes,01/01/00 00:00:00,07/08/22 17:43:00,,Dominican Republic (the),Latin America,TRUE
CC404442D5963F7D8BEAD162F66501D2,RACP,09/09/22 12:26:00,Site 062451,No,01/01/00 00:00:00,07/02/22 07:19:00,Not Applicable,Ethiopia,Africa,TRUE
CCA92FB0C8D1175B9AD835E1FE5CBF3D,RACP,09/09/22 12:26:00,Site 574006,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Japan,Asia and Pacific,TRUE
CCC391BF1F3B5C15CC859BA985DBC3EB,RACP,09/09/22 12:26:00,Site 993932,,07/29/22 21:56:00,07/29/22 22:00:00,Not Applicable,Colombia,Latin America,TRUE
CD102BC96BF8C6CDDBCDFCA8C3923DA6,RACP,09/09/22 12:26:00,Site 530643,No,01/01/00 00:00:00,08/01/22 05:34:00,,India,Asia and Pacific,TRUE
CD37E8079924828B1A1B2AE7F1A1ED7A,RACP,09/09/22 12:26:00,Site 068747,Yes,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
CD4585A05E47DAE482D8B545524DD1AA,RACP,09/09/22 12:26:00,Site 420448,No,06/08/22 13:24:00,06/08/22 13:49:00,B-Low,Panama,Latin America,TRUE
CD9CFEF7B61B47C903EDDBDDC53DBE3F,RACP,09/09/22 12:26:00,Site 895862,No,04/21/22 08:08:00,01/06/22 20:39:00,B-Low,Ghana,Africa,TRUE
CDD0FFE62BA5AD490606FC2173E23D0E,RACP,09/09/22 12:26:00,Site 170835,No,04/21/22 08:09:00,01/26/22 19:33:00,B-Low,Japan,Asia and Pacific,TRUE
CDD2124892AF769C220C708F5B28FF51,RACP,09/09/22 12:26:00,Site 538874,No,04/21/22 08:11:00,01/01/00 00:00:00,A-Very Low,Belgium,Europe,TRUE
CE134613215B53E8394C1F7F4449B824,RACP,09/09/22 12:26:00,Site 604633,,06/12/22 07:11:00,06/12/22 07:11:00,,Italy,Europe,TRUE
CE152EEBC89F63625CB7D685BC24AB8C,RACP,09/09/22 12:26:00,Site 712197,,05/27/22 20:42:00,06/14/22 17:41:00,Not Applicable,Peru,Latin America,TRUE
CE3ABA96F31C7B96670125DAE2682D60,RACP,09/09/22 12:26:00,Site 387850,No,04/21/22 08:09:00,11/09/21 13:14:00,Not Applicable,Kenya,Africa,TRUE
CE5020BF611667FD74FF40D6653390B1,RACP,09/09/22 12:26:00,Site 660054,No,04/21/22 08:09:00,01/04/22 06:00:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
CEB732639D2F32E82E55619BF90B3E97,RACP,09/09/22 12:26:00,Site 165464,No,04/21/22 08:09:00,01/26/22 19:36:00,B-Low,Japan,Asia and Pacific,TRUE
CECE49B1DDDB0A22A1385B085B64EB8D,RACP,09/09/22 12:26:00,Site 885395,No,01/01/00 00:00:00,09/01/22 10:09:00,,India,Asia and Pacific,TRUE
CEDEAEAE8FF348B2211CC83B703EA345,RACP,09/09/22 12:26:00,Site 383450,,05/05/22 15:18:00,05/05/22 19:15:00,Not Applicable,Argentina,Latin America,TRUE
CF1A20D66266BCD782BBF89DE159ACB5,RACP,09/09/22 12:26:00,Site 072850,No,04/21/22 08:05:00,05/05/22 13:39:00,A-Very Low,Germany,Europe,TRUE
CF1AB753D8DA4D84D841903D86C9E1AB,RACP,09/09/22 12:26:00,Site 853176,Yes,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
CF4D0722169310C6AFB13F57800CEE2D,RACP,09/09/22 12:26:00,Site 197331,,07/14/22 12:49:00,08/15/22 18:30:00,A-Very Low,Belgium,Europe,TRUE
CF60D272442A76C575DEA737A39440F4,RACP,09/09/22 12:26:00,Site 908723,No,04/21/22 08:06:00,03/03/22 07:09:00,Not Applicable,China,Asia and Pacific,TRUE
CF8D644EDA9C9E944C3F84525A02FEA6,RACP,09/09/22 12:26:00,Site 853296,,08/05/22 18:06:00,08/05/22 20:39:00,Not Applicable,Costa Rica,Latin America,TRUE
CFA39C6C232BB8122E0555931E61E035,RACP,09/09/22 12:26:00,Site 975949,No,04/21/22 08:08:00,01/06/22 20:40:00,B-Low,Ghana,Africa,TRUE
CFE2721E7804977BEF334A313FB97DBC,RACP,09/09/22 12:26:00,Site 018222,No,04/21/22 08:06:00,03/11/22 18:37:00,B-Low,Canada,North America,TRUE
CFFB0FBE40F9647CC499980EA7ACA391,RACP,09/09/22 12:26:00,Site 709230,,06/20/22 14:05:00,06/20/22 14:05:00,Not Applicable,Uganda,Africa,TRUE
D002C56B802AE3F64DF07A869D95902A,RACP,09/09/22 12:26:00,Site 554186,No,04/21/22 08:08:00,01/06/22 20:43:00,B-Low,Ghana,Africa,TRUE
D044E441AD9D704BF18641681BCD6A99,RACP,09/09/22 12:26:00,Site 871220,No,04/21/22 08:09:00,10/28/21 07:32:00,Not Applicable,China,Asia and Pacific,TRUE
D05C38E1CDD86BC3811C71F7B140E5C1,RACP,09/09/22 12:26:00,Site 338396,No,06/08/22 13:23:00,06/08/22 13:45:00,E-Very High,Guatemala,Latin America,TRUE
D07B86B03C98751A16953D3B41BF0262,RACP,09/09/22 12:26:00,Site 432861,No,04/21/22 08:06:00,03/11/22 18:52:00,B-Low,Canada,North America,TRUE
D08C42CE7586368BF389D74F8B17BD02,RACP,09/09/22 12:26:00,Site 010857,Yes,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
D08C7E89B662C148856118D5697EB47E,RACP,09/09/22 12:26:00,Site 784416,No,04/21/22 08:11:00,01/01/00 00:00:00,D-High,Sweden,Europe,TRUE
D091A6E3AD556441AAFCB34CBD2E9552,RACP,09/09/22 12:26:00,Site 612524,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Nicaragua,Latin America,TRUE
D0A25D7678CA7E0F659570A1447AAC58,RACP,09/09/22 12:26:00,Site 467096,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,India,Asia and Pacific,TRUE
D14B4D98439B930AB81D2B47BE72B2A1,RACP,09/09/22 12:26:00,Site 485581,,01/01/00 00:00:00,07/02/22 07:19:00,Not Applicable,Ethiopia,Africa,TRUE
D199C313EE306DE7C1DB4606A49B714F,RACP,09/09/22 12:26:00,Site 223394,Yes,04/21/22 08:09:00,10/28/21 07:32:00,Not Applicable,China,Asia and Pacific,TRUE
D1A2E35EE447AA968A8ABA756A651DDD,RACP,09/09/22 12:26:00,Site 794678,No,09/02/22 05:59:00,09/02/22 06:21:00,Not Applicable,India,Asia and Pacific,TRUE
D1BE387C0BECBF4C3264E175407554C7,RACP,09/09/22 12:26:00,Site 622487,No,08/24/22 13:58:00,08/24/22 13:58:00,,Sri Lanka,Asia and Pacific,TRUE
D1F0EF13269B02C0A350296B9742CEA6,RACP,09/09/22 12:26:00,Site 338396,No,01/01/00 00:00:00,08/05/22 22:12:00,,Guatemala,Latin America,TRUE
D1FDB4AFC7334689A4F89221A76B87D0,RACP,09/09/22 12:26:00,Site 492457,No,04/21/22 08:08:00,12/17/21 14:31:00,Not Applicable,Democratic Republic of Congo,Africa,TRUE
D2084F6ABE2BB66B51A97F2B8B716642,RACP,09/09/22 12:26:00,Site 798247,No,01/01/00 00:00:00,06/09/22 06:31:00,Not Applicable,China,Asia and Pacific,TRUE
D21FE4D6E19DE898377CE40A51843CE2,RACP,09/09/22 12:26:00,Site 420448,No,01/01/00 00:00:00,08/05/22 22:12:00,,Panama,Latin America,TRUE
D2469D360A058C2DC2949FC690933FF6,RACP,09/09/22 12:26:00,Site 117365,Yes,04/21/22 08:05:00,01/01/00 00:00:00,,Brazil,Latin America,FALSE
D246F67CC6543BAE6CD1AF743DECF49D,RACP,09/09/22 12:26:00,Site 756725,Yes,01/01/00 00:00:00,08/20/22 05:09:00,Not Applicable,Kenya,Africa,TRUE
D2A76BA547D1AA614A433CEA0FC2F17A,RACP,09/09/22 12:26:00,Site 255264,No,01/01/00 00:00:00,06/29/22 15:44:00,,Costa Rica,Latin America,TRUE
D2CDA6026C4C4864AFDBED30E40A00A7,RACP,09/09/22 12:26:00,Site 470146,No,01/01/00 00:00:00,06/06/22 08:49:00,Not Applicable,Kenya,Africa,TRUE
D2D1CB29CF710DA1D8730DA55E291FCD,RACP,09/09/22 12:26:00,Site 450146,No,04/21/22 08:06:00,03/10/22 11:20:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
D2DF7A942ACA111C4FA901C388B98176,RACP,09/09/22 12:26:00,Site 936458,No,04/21/22 08:09:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
D2E62C16AC2347349549C71A80CA0922,RACP,09/09/22 12:26:00,Site 937931,No,04/21/22 08:07:00,01/18/22 20:07:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
D307D1B2CAC35B65A4AD898A6F1C7D52,RACP,09/09/22 12:26:00,Site 877510,No,04/21/22 08:05:00,01/01/00 00:00:00,,New Zealand,Asia and Pacific,FALSE
D319DBAEFC3864EDC660CAD021944BF5,RACP,09/09/22 12:26:00,Site 958011,Yes,01/01/00 00:00:00,08/17/22 20:22:00,To Be Determined,Costa Rica,Latin America,TRUE
D3201B45DCFB5D51933C6CD94388762F,RACP,09/09/22 12:26:00,Site 179656,,08/05/22 20:09:00,08/05/22 20:39:00,Not Applicable,Costa Rica,Latin America,TRUE
D356889FE4664A641BE47B8D03DD0247,RACP,09/09/22 12:26:00,Site 561903,No,04/21/22 08:10:00,01/25/22 20:59:00,D-High,Germany,Europe,TRUE
D3681B6631FF6F2C8C69045E06AF4F94,RACP,09/09/22 12:26:00,Site 410413,No,01/01/00 00:00:00,06/28/22 07:08:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
D37A0A65B0DDC8B22B01CB04069B4159,RACP,09/09/22 12:26:00,Site 930983,No,04/21/22 08:09:00,11/09/21 13:14:00,Not Applicable,Kenya,Africa,TRUE
D37BC0D8A03C502E0125B2176BBABBC3,RACP,09/09/22 12:26:00,Site 226224,No,01/01/00 00:00:00,08/18/22 06:53:00,,India,Asia and Pacific,TRUE
D3860AC5AD3A762B6534EDD823EFF227,RACP,09/09/22 12:26:00,Site 877417,No,01/01/00 00:00:00,06/28/22 07:08:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
D38A34D81F6D988A8C18BA575C45EACF,RACP,09/09/22 12:26:00,Site 569879,,06/29/22 20:08:00,06/29/22 20:14:00,Not Applicable,Colombia,Latin America,TRUE
D39AA33FBD8DF622A3E89C87856B7E73,RACP,09/09/22 12:26:00,Site 890228,No,01/01/00 00:00:00,06/29/22 15:44:00,,Costa Rica,Latin America,TRUE
D3AA3631FB80E3B50887BB6C78D33DAC,RACP,09/09/22 12:26:00,Site 738048,Yes,04/21/22 08:10:00,01/01/00 00:00:00,Not Applicable,India,Asia and Pacific,TRUE
